pi_per_n1;pi_per_n2;di_region;di_ejecutivo;di_codigo;di_nombre;producto_elemento;zi_tipo;zi_clase;zi_encargado_cod;zi_encargado_nom;zi_encargado_tipo;zi_encargado_clase;zi_encargado_alt_cod;zi_encargado_alt_nom;zi_codigo;zi_nombre;venta_meta;impactos_meta;volumen_meta
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D008;Distribuidora D008;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D008-ECMM01;VENDEDOR D008-ECMM01;2361800;19;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D062;Distribuidora D062;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D062-1;VENDEDOR D062-1;432826;19;0
2025;3;CENTRO;Ejecutivo CENTRO;D059;Distribuidora D059;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D059-1108452641;VENDEDOR D059-1108452641;538914;17;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D008;Distribuidora D008;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D008-EC105;VENDEDOR D008-EC105;13590;2;0
2025;3;LLANOS;Ejecutivo LLANOS;D054;Distribuidora D054;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D054-1708;VENDEDOR D054-1708;1195297;34;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D025;Distribuidora D025;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D025-6808105013;VENDEDOR D025-6808105013;1079907;38;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D062;Distribuidora D062;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D062-85;VENDEDOR D062-85;10248413;26;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D062;Distribuidora D062;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D062-400;VENDEDOR D062-400;1174561;15;0
2025;3;CENTRO;Ejecutivo CENTRO;D059;Distribuidora D059;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D059-93410029;VENDEDOR D059-93410029;3986746;22;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D061;Distribuidora D061;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D061-4016;VENDEDOR D061-4016;501657;27;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D037;Distribuidora D037;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D037-90130;VENDEDOR D037-90130;4136038;82;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D024;Distribuidora D024;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D024-2000105025;VENDEDOR D024-2000105025;2814872;54;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-diaz1;VENDEDOR D003-diaz1;103656;2;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-edsunm;VENDEDOR D003-edsunm;1657023;61;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D068;Distribuidora D068;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D068-04;VENDEDOR D068-04;7079002;25;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D004;Distribuidora D004;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D004-0076;VENDEDOR D004-0076;8885169;125;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D004;Distribuidora D004;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D004-0005;VENDEDOR D004-0005;14588069;211;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D048;Distribuidora D048;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D048-MP101;VENDEDOR D048-MP101;969704;55;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D047;Distribuidora D047;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D047-149;VENDEDOR D047-149;8483981;155;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D011;Distribuidora D011;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D011-009;VENDEDOR D011-009;5880396;83;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-jhoquin;VENDEDOR D003-jhoquin;1696076;55;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D050;Distribuidora D050;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D050-39;VENDEDOR D050-39;3038760;86;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D024;Distribuidora D024;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D024-2000101008;VENDEDOR D024-2000101008;2417005;20;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-2200;VENDEDOR D063-2200;1072329;42;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-1709;VENDEDOR D063-1709;587484;26;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D002;Distribuidora D002;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D002-F28;VENDEDOR D002-F28;23032712;220;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D055;Distribuidora D055;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D055-1261;VENDEDOR D055-1261;1125955;65;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D038;Distribuidora D038;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D038-M1021;VENDEDOR D038-M1021;2040348;27;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D061;Distribuidora D061;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D061-1024;VENDEDOR D061-1024;309619;4;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D011;Distribuidora D011;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D011-006;VENDEDOR D011-006;8232048;75;0
2025;3;LLANOS;Ejecutivo LLANOS;D064;Distribuidora D064;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D064-2312;VENDEDOR D064-2312;11921;1;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D026;Distribuidora D026;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D026-6800105030;VENDEDOR D026-6800105030;1254350;57;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-juanvas;VENDEDOR D003-juanvas;978754;35;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D040;Distribuidora D040;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D040-4186;VENDEDOR D040-4186;1618174;47;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D046;Distribuidora D046;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D046-RV14;VENDEDOR D046-RV14;2110192;10;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D007;Distribuidora D007;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D007-0014;VENDEDOR D007-0014;694359;8;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D048;Distribuidora D048;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D048-MP104;VENDEDOR D048-MP104;1594407;64;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-yanram;VENDEDOR D003-yanram;912481;40;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-2209;VENDEDOR D063-2209;934072;35;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D030;Distribuidora D030;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D030-22463581;VENDEDOR D030-22463581;397300;3;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D061;Distribuidora D061;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D061-4021;VENDEDOR D061-4021;375996;20;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D008;Distribuidora D008;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D008-EC209;VENDEDOR D008-EC209;653010;26;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-jeiroa;VENDEDOR D003-jeiroa;1087011;44;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D056;Distribuidora D056;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D056-52;VENDEDOR D056-52;1710499;4;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D050;Distribuidora D050;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D050-47;VENDEDOR D050-47;2785657;74;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D050;Distribuidora D050;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D050-98;VENDEDOR D050-98;54330;3;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-Angsan;VENDEDOR D003-Angsan;14702;1;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D050;Distribuidora D050;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D050-96;VENDEDOR D050-96;32832359;14;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D061;Distribuidora D061;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D061-1046;VENDEDOR D061-1046;1990823;10;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D022;Distribuidora D022;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D022-4700105002;VENDEDOR D022-4700105002;1812637;63;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D056;Distribuidora D056;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D056-46;VENDEDOR D056-46;1208580;20;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D022;Distribuidora D022;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D022-22739833;VENDEDOR D022-22739833;3118006;84;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D030;Distribuidora D030;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D030-22549157;VENDEDOR D030-22549157;2641705;6;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-Leyqui;VENDEDOR D003-Leyqui;376516;17;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D005;Distribuidora D005;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D005-12;VENDEDOR D005-12;6781106;128;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D062;Distribuidora D062;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D062-560;VENDEDOR D062-560;168114;2;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D002;Distribuidora D002;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D002-F128;VENDEDOR D002-F128;13903008;211;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D025;Distribuidora D025;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D025-6808101005;VENDEDOR D025-6808101005;1140657;10;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D055;Distribuidora D055;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D055-240;VENDEDOR D055-240;919260;16;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D011;Distribuidora D011;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D011-041;VENDEDOR D011-041;12403385;108;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D061;Distribuidora D061;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D061-4110;VENDEDOR D061-4110;721338;35;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D044;Distribuidora D044;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D044-6744;VENDEDOR D044-6744;3214792;3;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D003-merhur;VENDEDOR D003-merhur;753701;26;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D023;Distribuidora D023;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D023-17901474;VENDEDOR D023-17901474;3571305;62;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D061;Distribuidora D061;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D061-1017;VENDEDOR D061-1017;1482854;13;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D005;Distribuidora D005;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D005-220;VENDEDOR D005-220;3952686;77;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D024;Distribuidora D024;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D024-19599436;VENDEDOR D024-19599436;7453926;116;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D005;Distribuidora D005;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D005-1;VENDEDOR D005-1;7250579;124;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D056;Distribuidora D056;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D056-54;VENDEDOR D056-54;32055;3;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D048;Distribuidora D048;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D048-PP107;VENDEDOR D048-PP107;7071842;141;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D024;Distribuidora D024;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D024-900026211;VENDEDOR D024-900026211;17905;1;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D049;Distribuidora D049;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D049-3;VENDEDOR D049-3;1038514;50;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D061;Distribuidora D061;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D061-1052;VENDEDOR D061-1052;140764;2;0
2025;3;LLANOS;Ejecutivo LLANOS;D054;Distribuidora D054;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D054-1102;VENDEDOR D054-1102;5389309;22;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D004;Distribuidora D004;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D004-0084;VENDEDOR D004-0084;240206838;43;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D038;Distribuidora D038;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D038-M1006;VENDEDOR D038-M1006;3338502;40;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D037;Distribuidora D037;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D037-90060;VENDEDOR D037-90060;2953675;57;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D046;Distribuidora D046;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D046-842;VENDEDOR D046-842;25425666;19;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D041;Distribuidora D041;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D041-4096;VENDEDOR D041-4096;2166553;53;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D030;Distribuidora D030;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D030-1140814417;VENDEDOR D030-1140814417;3182053;10;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D005;Distribuidora D005;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D005-168;VENDEDOR D005-168;7667465;152;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D006;Distribuidora D006;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D006-196;VENDEDOR D006-196;2307035;99;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D005;Distribuidora D005;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D005-218;VENDEDOR D005-218;6521162;122;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D046;Distribuidora D046;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D046-885;VENDEDOR D046-885;913158;10;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D037;Distribuidora D037;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D037-90114;VENDEDOR D037-90114;4551380;91;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D007;Distribuidora D007;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D007-0008;VENDEDOR D007-0008;640235;3;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D023;Distribuidora D023;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D023-4400105006;VENDEDOR D023-4400105006;4193002;82;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D061;Distribuidora D061;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D061-1190;VENDEDOR D061-1190;29698;3;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D044;Distribuidora D044;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D044-3631;VENDEDOR D044-3631;284143;6;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D071;Distribuidora D071;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D071-38558862;VENDEDOR D071-38558862;1548092;4;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D008;Distribuidora D008;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D008-ERVO;VENDEDOR D008-ERVO;19200;1;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D030;Distribuidora D030;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D030-64450772;VENDEDOR D030-64450772;6457903;8;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D010;Distribuidora D010;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D010-80270248;VENDEDOR D010-80270248;2438649;59;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D050;Distribuidora D050;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D050-30;VENDEDOR D050-30;2084637;57;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D038;Distribuidora D038;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D038-M1001;VENDEDOR D038-M1001;5918786;36;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D046;Distribuidora D046;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D046-RV11;VENDEDOR D046-RV11;893360;20;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D025;Distribuidora D025;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D025-6808105012;VENDEDOR D025-6808105012;1219631;53;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-lorcor;VENDEDOR D003-lorcor;115079;5;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D048;Distribuidora D048;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D048-PP113;VENDEDOR D048-PP113;842353;27;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D050;Distribuidora D050;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D050-32;VENDEDOR D050-32;2755639;92;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D030;Distribuidora D030;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D030-22564901;VENDEDOR D030-22564901;3825581;95;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D026;Distribuidora D026;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D026-6800105026;VENDEDOR D026-6800105026;1199695;57;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-201;VENDEDOR D063-201;274266;16;0
2025;3;EJE CAFETERO;Ejecutivo EJE CAFETERO;D048;Distribuidora D048;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D048-PP106;VENDEDOR D048-PP106;4635430;133;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D044;Distribuidora D044;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D044-6728;VENDEDOR D044-6728;1352172;8;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-210;VENDEDOR D063-210;303542;12;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D024;Distribuidora D024;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D024-2000105019;VENDEDOR D024-2000105019;1632802;36;0
2025;3;COSTA 1;Ejecutivo COSTA 1;D006;Distribuidora D006;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D006-140;VENDEDOR D006-140;3581934;90;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D050;Distribuidora D050;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D050-27;VENDEDOR D050-27;2050659;70;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-kerrod;VENDEDOR D003-kerrod;943590;36;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D001;Distribuidora D001;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D001-52;VENDEDOR D001-52;1372716;45;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-gallero;VENDEDOR D003-gallero;51888;2;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D011;Distribuidora D011;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D011-001;VENDEDOR D011-001;15789632;125;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D001;Distribuidora D001;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D001-85;VENDEDOR D001-85;3072725;75;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D024;Distribuidora D024;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D024-2000105007;VENDEDOR D024-2000105007;2202520;54;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D025;Distribuidora D025;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D025-6808105010;VENDEDOR D025-6808105010;1817507;81;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D026;Distribuidora D026;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D026-900026211;VENDEDOR D026-900026211;211818;2;0
2025;3;COSTA 2;Ejecutivo COSTA 2;D037;Distribuidora D037;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D037-0014;VENDEDOR D037-0014;4536800;32;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D026;Distribuidora D026;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D026-6800101004;VENDEDOR D026-6800101004;277971;7;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D063;Distribuidora D063;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D063-156;VENDEDOR D063-156;4775250;121;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-marsab;VENDEDOR D003-marsab;126751;8;0
2025;3;ANTIOQUIA;Ejecutivo ANTIOQUIA;D004;Distribuidora D004;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D004-0066;VENDEDOR D004-0066;13527453;51;0
2025;3;PACIFICO;Ejecutivo PACIFICO;D061;Distribuidora D061;TOTAL;SUPERETES;SUPERETES;SIN SUP;SIN SUP;;;;;D061-1073;VENDEDOR D061-1073;2122684;12;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D003-yurzam;VENDEDOR D003-yurzam;330032;17;0
2025;3;ORIENTE;Ejecutivo ORIENTE;D056;Distribuidora D056;TOTAL;MAYORISTAS;MAYORISTAS;SIN SUP;SIN SUP;;;;;D056-48;VENDEDOR D056-48;438228;5;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;TIENDAS;TIENDAS;SIN SUP;SIN SUP;;;;;D003-aureye;VENDEDOR D003-aureye;1366889;60;0
2025;3;CUNDINAMARCA;Ejecutivo CUNDINAMARCA;D003;Distribuidora D003;TOTAL;PENDIENTE POR DATA;PENDIENTE POR DATA;SIN SUP;SIN SUP;;;;;D003-arealb;VENDEDOR D003-arealb;160953;8;0
